liberica-jre-17+35	bellsoft-jre17+35-windows-aarch64.zip	https://github.com/bell-sw/Liberica/releases/download/17+35/bellsoft-jre17+35-windows-aarch64.zip	6d69ccd2049f827a3f87d8a2d792598d0cbddfa63edcf94525fc0efe07e861fc
liberica-jre-17.0.1+12	bellsoft-jre17.0.1+12-windows-aarch64.zip	https://github.com/bell-sw/Liberica/releases/download/17.0.1+12/bellsoft-jre17.0.1+12-windows-aarch64.zip	e10fecdd3da0fb42a82934b9200414ccd6e0346d377a54492f5c85b001ad713d
liberica-jre-javafx-11.0.11+9	bellsoft-jre11.0.11+9-windows-aarch64-full.zip	https://github.com/bell-sw/Liberica/releases/download/11.0.11+9/bellsoft-jre11.0.11+9-windows-aarch64-full.zip	0d6e85c5c225b3887a4a39443ded601eab856e4c3d04ea226ed8110ed3e840e3
liberica-jre-javafx-11.0.12+7	bellsoft-jre11.0.12+7-windows-aarch64-full.zip	https://github.com/bell-sw/Liberica/releases/download/11.0.12+7/bellsoft-jre11.0.12+7-windows-aarch64-full.zip	3513327135b375d1c68eb6d92a4a99afe13437205fecb8e43083bbbede0c4ff0
liberica-jre-javafx-11.0.13+8	bellsoft-jre11.0.13+8-windows-aarch64-full.zip	https://github.com/bell-sw/Liberica/releases/download/11.0.13+8/bellsoft-jre11.0.13+8-windows-aarch64-full.zip	70a94543c35af65810a0bb00a0c6810ecf8107914d84dec9a8ae70b235c723c7
liberica-jre-javafx-16.0.1+9	bellsoft-jre16.0.1+9-windows-aarch64-full.zip	https://github.com/bell-sw/Liberica/releases/download/16.0.1+9/bellsoft-jre16.0.1+9-windows-aarch64-full.zip	2015f366ffd228386d5774c837e148162ea93aa2a42f1a90c10fb18d24615643
liberica-jre-javafx-16.0.2+7	bellsoft-jre16.0.2+7-windows-aarch64-full.zip	https://github.com/bell-sw/Liberica/releases/download/16.0.2+7/bellsoft-jre16.0.2+7-windows-aarch64-full.zip	a853823381bb83e589441ddd1efebcc82de8a3c8725b716a30c1633f4ed80dd1
liberica-jre-javafx-17+35	bellsoft-jre17+35-windows-aarch64-full.zip	https://github.com/bell-sw/Liberica/releases/download/17+35/bellsoft-jre17+35-windows-aarch64-full.zip	cc14b390fa1ddc79fbbebd0b502f1df132b790bfb5fcb99c594fb61f67452344
liberica-jre-javafx-17.0.1+12	bellsoft-jre17.0.1+12-windows-aarch64-full.zip	https://github.com/bell-sw/Liberica/releases/download/17.0.1+12/bellsoft-jre17.0.1+12-windows-aarch64-full.zip	35978ad5ea0b7b39e7ba3a8b185aac298d82e0cd54d3958954ff3dc35fb7b3b0
liberica-lite-11.0.11+9	bellsoft-jdk11.0.11+9-windows-aarch64-lite.zip	https://github.com/bell-sw/Liberica/releases/download/11.0.11+9/bellsoft-jdk11.0.11+9-windows-aarch64-lite.zip	343ac86619b4c36e73e28fc3c3b8e292fafb4643857fe0b9418a7a1b0b54d370
liberica-lite-11.0.12+7	bellsoft-jdk11.0.12+7-windows-aarch64-lite.zip	https://github.com/bell-sw/Liberica/releases/download/11.0.12+7/bellsoft-jdk11.0.12+7-windows-aarch64-lite.zip	08f6f5a1260bb432ea27c46090c144c298844b2975b1c9cd1a09c50bed8a739c
liberica-lite-11.0.13+8	bellsoft-jdk11.0.13+8-windows-aarch64-lite.zip	https://github.com/bell-sw/Liberica/releases/download/11.0.13+8/bellsoft-jdk11.0.13+8-windows-aarch64-lite.zip	bc069f52f6de88f3a12a2fdfe1447cb467279b9ac1b465f7f35b22a717d304fa
liberica-lite-16.0.1+9	bellsoft-jdk16.0.1+9-windows-aarch64-lite.zip	https://github.com/bell-sw/Liberica/releases/download/16.0.1+9/bellsoft-jdk16.0.1+9-windows-aarch64-lite.zip	f47fb6d91ad11993ca53508bf6447f94153d510508e331c47e5e33148d6eb54d
liberica-lite-16.0.2+7	bellsoft-jdk16.0.2+7-windows-aarch64-lite.zip	https://github.com/bell-sw/Liberica/releases/download/16.0.2+7/bellsoft-jdk16.0.2+7-windows-aarch64-lite.zip	f845a206f427b4a7b247925bab097e3cd375e0429f2638b58203b733df7eee9b
liberica-lite-17+35	bellsoft-jdk17+35-windows-aarch64-lite.zip	https://github.com/bell-sw/Liberica/releases/download/17+35/bellsoft-jdk17+35-windows-aarch64-lite.zip	9c01f9386f3a7b1fee1058a822a673b3ae9a45436ebcd5a63bb1790ab8083420
liberica-lite-17.0.1+12	bellsoft-jdk17.0.1+12-windows-aarch64-lite.zip	https://github.com/bell-sw/Liberica/releases/download/17.0.1+12/bellsoft-jdk17.0.1+12-windows-aarch64-lite.zip	bbfffc2f461ea3f2e75d31c61067d7f390884fdf9793cc8b9baa69a7f8193e30
microsoft-11.0.12.7.1	microsoft-jdk-11.0.12.7.1-windows-aarch64.zip	https://aka.ms/download-jdk/microsoft-jdk-11.0.12.7.1-windows-aarch64.zip	1f25c475da0cdd3c3b65d4341281f1b6b55b93464d814452f8b50a3d1e346825
microsoft-11.0.13.8.1	microsoft-jdk-11.0.13.8.1-windows-aarch64.zip	https://aka.ms/download-jdk/microsoft-jdk-11.0.13.8.1-windows-aarch64.zip	b8a28e6e767d90acf793ea6f5bed0bb595ba0ba5ebdf8b99f395266161e53ec2
microsoft-16.0.1.9.1	microsoft-jdk-16.0.1.9.1-windows-aarch64.zip	https://aka.ms/download-jdk/microsoft-jdk-16.0.1.9.1-windows-aarch64.zip	803aa1fb62007cb805054fcc72ff90742197f38ef30ee7a2fcf682a08814d376
microsoft-16.0.2.7.1	microsoft-jdk-16.0.2.7.1-windows-aarch64.zip	https://aka.ms/download-jdk/microsoft-jdk-16.0.2.7.1-windows-aarch64.zip	35e228697ac7bde071dd854bd1dfdc3357adcf3a1370267e6ed8cc6891b9aef2
microsoft-17.0.1.12.1	microsoft-jdk-17.0.1.12.1-windows-aarch64.zip	https://aka.ms/download-jdk/microsoft-jdk-17.0.1.12.1-windows-aarch64.zip	bab033c7e631de655fd77029079a9f1e7e1fc59d96e1a8a735e335797d515a50
microsoft-17.35.1	microsoft-jdk-17.35.1-windows-aarch64.zip	https://aka.ms/download-jdk/microsoft-jdk-17.35.1-windows-aarch64.zip	581e648d12d2cf0ad9432e0b852a977b319f092816ccc520256d1b68e0189a59
zulu-16.30.17	zulu16.30.17-ca-jdk16.0.1-win_aarch64.tar.gz	https://static.azul.com/zulu/bin/zulu16.30.17-ca-jdk16.0.1-win_aarch64.tar.gz	64aa9256770b82af24d21b03ade851e0d8ea3cbd82d6c4268272da82566be860
zulu-16.30.17	zulu16.30.17-ca-jdk16.0.1-win_aarch64.zip	https://static.azul.com/zulu/bin/zulu16.30.17-ca-jdk16.0.1-win_aarch64.zip	5263cfc5f9526a5cb9520111d5abb506c6cad18bd1d1ea165d0f218cfd1318c3
zulu-16.32.15	zulu16.32.15-ca-jdk16.0.2-win_aarch64.tar.gz	https://static.azul.com/zulu/bin/zulu16.32.15-ca-jdk16.0.2-win_aarch64.tar.gz	48fe3f92bfd82c691f039af692f6846174f20f7c47c49c8ab7be8d5d0882decb
zulu-16.32.15	zulu16.32.15-ca-jdk16.0.2-win_aarch64.zip	https://static.azul.com/zulu/bin/zulu16.32.15-ca-jdk16.0.2-win_aarch64.zip	1b292e24f9d3e3cb6e80ea389646f03c115b19398a86e1aed3892cf80f638d71
zulu-17.28.13	zulu17.28.13-ca-jdk17.0.0-win_aarch64.zip	https://static.azul.com/zulu/bin/zulu17.28.13-ca-jdk17.0.0-win_aarch64.zip	a8ca95fc299370ac015fb38dd1815a08b1ae468bfa95876537553392d4177eb1
zulu-17.30.15	zulu17.30.15-ca-jdk17.0.1-win_aarch64.zip	https://static.azul.com/zulu/bin/zulu17.30.15-ca-jdk17.0.1-win_aarch64.zip	811d7e7591bac4f081dfb00ba6bd15b6fc5969e1f89f0f327ef75147027c3877
zulu-jre-16.30.17	zulu16.30.17-ca-jre16.0.1-win_aarch64.tar.gz	https://static.azul.com/zulu/bin/zulu16.30.17-ca-jre16.0.1-win_aarch64.tar.gz	53bbc9cb5efb989994b543aa0b09e95ea0c8d57cb34ec59a19d8cfe9f3337a60
zulu-jre-16.30.17	zulu16.30.17-ca-jre16.0.1-win_aarch64.zip	https://static.azul.com/zulu/bin/zulu16.30.17-ca-jre16.0.1-win_aarch64.zip	e2642f518adf64eb07fe1945215f7cf88a802c25d69afadf323581d6d7efcb68
zulu-jre-16.32.15	zulu16.32.15-ca-jre16.0.2-win_aarch64.tar.gz	https://static.azul.com/zulu/bin/zulu16.32.15-ca-jre16.0.2-win_aarch64.tar.gz	d84db171aa772872993591836e7bb1e771286bcb41067c23b3be4b2dd64d6651
zulu-jre-16.32.15	zulu16.32.15-ca-jre16.0.2-win_aarch64.zip	https://static.azul.com/zulu/bin/zulu16.32.15-ca-jre16.0.2-win_aarch64.zip	5b321436957f792a0a6d96cd0532d0fad8141911da60d3b1abe499d1b3805c3e
